Initialization,Ops,E,gnorm,E0,Exact
42,3,-2.2790653671601175,2.876657337707591e-10,-1.7005232655356073,-2.8009588996544403
43,3,-2.279065367160118,2.717916815652209e-09,-1.7458934521615608,-2.8009588996544403
44,3,-2.1805355145086875,4.131315452793492e-13,-1.603731914852667,-2.8009588996544403
45,3,-2.2790653671601175,1.3080387409073594e-14,-2.0178506723880685,-2.8009588996544403
46,3,-2.2790653671601167,8.741717166836151e-13,-2.068614524238007,-2.8009588996544403
47,3,-2.1499254067590154,1.4992918702846904e-08,-1.7186569191525576,-2.8009588996544403
48,3,-2.2790653671601175,3.581158972394792e-09,-1.9633733444134271,-2.8009588996544403
49,3,-2.27906536716012,7.806450348792027e-08,-1.7659674818146853,-2.8009588996544403
50,3,-2.2790653671601184,5.007530973147553e-09,-1.9481239995077457,-2.8009588996544403
51,3,-2.279065367160125,8.396217725139112e-12,-1.3637497812289587,-2.8009588996544403
52,3,-2.279065367160119,2.9914279021231404e-15,-1.7588620982584267,-2.8009588996544403
53,3,-2.279065367160118,1.6177667670548642e-14,-2.0702343006521438,-2.8009588996544403
54,3,-2.149925406759015,3.345362417155727e-11,-2.0115598088712114,-2.8009588996544403
55,3,-2.279065367160119,7.451871201213331e-09,-1.596430200768284,-2.8009588996544403
56,3,-2.2790653671601206,3.0205914662410667e-08,-1.6627056342640723,-2.8009588996544403
57,3,-2.279065367160119,1.5546024107835924e-10,-1.8639737623956076,-2.8009588996544403
58,3,-2.1499254067590163,2.2395747533831402e-10,-1.7326568086734788,-2.8009588996544403
59,3,-2.166977707226146,3.7964514661074486e-11,-1.6669171148598125,-2.8009588996544403
60,3,-2.2790653671601175,6.558971603570439e-10,-1.7184514913148923,-2.8009588996544403
61,3,-2.279065367160118,2.746428610855925e-12,-1.7590092749142905,-2.8009588996544403
