Initialization,Ops,E,gnorm,E0,Exact
53,12,-2.7770119316785102,2.3077926720361374e-09,-1.5631657419332732,-2.8009588996544403
54,12,-2.76984725933678,1.5027476606584413e-09,-1.870581617254486,-2.8009588996544403
55,12,-2.7698472593367773,4.463403965808884e-08,-2.0633062559802826,-2.8009588996544403
56,12,-2.7532999521923105,1.891271586000412e-12,-1.4277511501637408,-2.8009588996544403
57,12,-2.782761113739711,4.1784328850707605e-10,-1.5637006386346732,-2.8009588996544403
58,12,-2.7698472593367804,1.4028750889651673e-09,-1.8689365088406928,-2.8009588996544403
59,12,-2.76984725933678,3.1225336466109706e-09,-1.7823624545161505,-2.8009588996544403
60,12,-2.7870642459197295,4.302121839214488e-09,-1.8536436444041544,-2.8009588996544403
61,12,-2.7698472593367782,1.493779747067545e-11,-1.781319726841383,-2.8009588996544403
62,12,-2.7698472593367804,7.859822559278273e-10,-2.0801475898775665,-2.8009588996544403
63,12,-2.769847259336779,5.190735772099804e-11,-2.008927448459798,-2.8009588996544403
64,12,-2.769847259336781,3.7112806981271463e-09,-1.6615196785515445,-2.8009588996544403
65,12,-2.769847259336779,1.5759799379556363e-09,-1.8386495887051164,-2.8009588996544403
66,12,-2.7644410662694807,1.6488645543916998e-08,-1.5940247721836869,-2.8009588996544403
67,12,-2.76984725933678,2.981247017798923e-09,-1.7691472162447701,-2.8009588996544403
68,12,-2.7698472593367796,1.2476387473197866e-08,-1.6173884563456218,-2.8009588996544403
69,12,-2.7592786044027813,1.8306027752259388e-08,-1.986336694315749,-2.8009588996544403
70,12,-2.7141738393689234,6.952420411490201e-09,-1.5083129776165984,-2.8009588996544403
71,12,-2.7698472593367796,3.2408506835452847e-09,-2.029292074456953,-2.8009588996544403
72,12,-2.7770119316785116,8.292731597898657e-10,-1.432801101380753,-2.8009588996544403
73,12,-2.7698472593367764,6.874793481106059e-09,-2.060216645636404,-2.8009588996544403
74,12,-2.76444106626948,1.0967534770012712e-10,-1.6453167601534449,-2.8009588996544403
75,12,-2.7532999521923083,3.135423187285844e-09,-1.6383434786158988,-2.8009588996544403
76,12,-2.7698472593367782,1.3713447716937176e-10,-1.4592063871461958,-2.8009588996544403
77,12,-2.7698472593367796,2.346950948321436e-10,-1.840809562460873,-2.8009588996544403
78,12,-2.76984725933678,2.8932175660538685e-09,-1.6813509207587138,-2.8009588996544403
79,12,-2.7698472593367782,1.7362324716677264e-08,-1.9350818643852576,-2.8009588996544403
80,12,-2.765712351975854,3.8547809270166346e-11,-1.7280081473896458,-2.8009588996544403
81,12,-2.7870642459197303,1.1993849281033364e-10,-1.8097761828900092,-2.8009588996544403
82,12,-2.7698472593367787,1.531076743481131e-09,-2.2139595706480106,-2.8009588996544403
83,12,-2.764441066269483,1.970472270682795e-10,-1.5701459484643623,-2.8009588996544403
84,12,-2.7698472593367804,1.197022772428824e-09,-1.8237370121869898,-2.8009588996544403
85,12,-2.7698472593367796,2.0829307683155967e-08,-1.7470948067929175,-2.8009588996544403
86,12,-2.7306954712953675,3.2128523536257105e-09,-1.6275045969789024,-2.8009588996544403
87,12,-2.7770119316785102,2.7399257514315017e-10,-1.8664681996225656,-2.8009588996544403
88,12,-2.751639470521516,4.827393908810989e-09,-1.5121088841656973,-2.8009588996544403
89,12,-2.7657123519758535,7.902309678862954e-09,-1.6138618999852024,-2.8009588996544403
90,12,-2.769847259336779,6.370137684195939e-09,-2.1734000635666417,-2.8009588996544403
91,12,-2.75329995219231,3.099542121402752e-11,-1.7413728628783574,-2.8009588996544403
92,12,-2.769847259336779,2.2821494407810003e-08,-1.817732083948691,-2.8009588996544403
93,12,-2.769847259336779,1.0736709329867849e-09,-1.9719087984200252,-2.8009588996544403
94,12,-2.7698472593367796,5.010414529869791e-10,-1.7062008102750599,-2.8009588996544403
95,12,-2.7644410662694803,2.497108709409058e-10,-2.132347811532274,-2.8009588996544403
96,12,-2.7698472593367773,1.429845852777545e-09,-1.6918073450440505,-2.8009588996544403
97,12,-2.7698472593367813,1.2940823898100082e-09,-1.7856273351903282,-2.8009588996544403
98,12,-2.7698472593367787,2.5676231788016465e-09,-1.8422187346108267,-2.8009588996544403
99,12,-2.76984725933678,1.8808542011557838e-09,-1.5251103590526185,-2.8009588996544403
100,12,-2.769847259336781,1.1149482578350626e-09,-1.8826684200878203,-2.8009588996544403
101,12,-2.7698472593367782,3.5491751658999525e-09,-1.8761934546855736,-2.8009588996544403
102,12,-2.769847259336778,1.3055412281872367e-09,-1.677620070613163,-2.8009588996544403
103,12,-2.76984725933678,1.7548159582799373e-10,-1.493499995038336,-2.8009588996544403
104,12,-2.753299952192309,3.063440547843039e-08,-1.6323172304201214,-2.8009588996544403
105,12,-2.769847259336778,3.091274339082157e-08,-1.7089561080761364,-2.8009588996544403
106,12,-2.76984725933678,1.1550552245549888e-08,-1.7719829573376,-2.8009588996544403
107,12,-2.7827611137397112,2.5389072574411575e-08,-1.4527494014701576,-2.8009588996544403
108,12,-2.7326073475496315,1.7747580641917682e-09,-1.6468731516054587,-2.8009588996544403
109,12,-2.7698472593367804,4.2730495416137923e-10,-1.6592827143287023,-2.8009588996544403
110,12,-2.7592786044027813,2.6767719301144838e-08,-1.6544404558347274,-2.8009588996544403
111,12,-2.7644410662694825,5.670724675776425e-11,-1.6256377352513078,-2.8009588996544403
112,12,-2.76984725933678,1.009919102497286e-10,-1.6790950116358065,-2.8009588996544403
113,12,-2.76984725933678,1.6261148384572926e-09,-1.8905148878295304,-2.8009588996544403
114,12,-2.7698472593367796,2.3443177374264665e-09,-1.6482457941744697,-2.8009588996544403
115,12,-2.769847259336779,2.5101862126411805e-09,-2.1157483110128372,-2.8009588996544403
116,12,-2.7698472593367782,1.958344563139516e-10,-1.5565456113123797,-2.8009588996544403
117,12,-2.769847259336781,3.425436372317946e-10,-1.6468443902586516,-2.8009588996544403
118,12,-2.7870642459197312,1.120022624954017e-09,-1.6310630932248207,-2.8009588996544403
119,12,-2.7870642459197303,9.021987292534362e-10,-1.505676902227108,-2.8009588996544403
120,12,-2.769847259336779,2.4141449661789617e-09,-1.772814455525392,-2.8009588996544403
121,12,-2.7698472593367787,2.1844535645587287e-10,-2.0399710227850365,-2.8009588996544403
122,12,-2.769847259336779,3.736512741653277e-10,-2.0629378492143338,-2.8009588996544403
123,12,-2.769847259336778,3.354035872485853e-09,-1.6522750690809933,-2.8009588996544403
124,12,-2.7698472593367804,2.0383232291797502e-10,-1.4995868557728416,-2.8009588996544403
125,12,-2.7644410662694803,1.37111303006853e-08,-1.6319744323864225,-2.8009588996544403
126,12,-2.731273339952264,1.4425980527339547e-09,-1.5485734993469418,-2.8009588996544403
0,13,-2.7902221136120917,4.831031985599282e-09,-2.7870642459197312,-2.8009588996544403
1,13,-2.772752001854732,1.655181857923478e-10,-2.7727520018547307,-2.8009588996544403
2,13,-2.7639935226908308,2.513622731142035e-09,-1.6643787303415885,-2.8009588996544403
3,13,-2.743953432002594,8.177920324157975e-09,-1.6966628168427176,-2.8009588996544403
4,13,-2.763739514571723,2.6966303192546257e-10,-1.67932449395267,-2.8009588996544403
5,13,-2.763993522690834,2.2213610733534004e-09,-1.8226885012707439,-2.8009588996544403
6,13,-2.7599304575007735,1.2107639106516267e-09,-1.6238839430406635,-2.8009588996544403
7,13,-2.763739514571723,1.812237573366309e-10,-2.2896289611234395,-2.8009588996544403
8,13,-2.763739514571721,5.204737509522739e-09,-1.7418127255873883,-2.8009588996544403
9,13,-2.7727520018547347,4.02249699866481e-09,-2.5433543098831684,-2.8009588996544403
10,13,-2.785097204284738,3.788549860892668e-09,-1.592567505790279,-2.8009588996544403
11,13,-2.7637395145717223,8.69913183028973e-11,-2.253412699643663,-2.8009588996544403
12,13,-2.763739514571722,4.8375798654137146e-08,-1.4891598621601898,-2.8009588996544403
13,13,-2.7788439747897224,9.239281529002763e-10,-1.5675358108732032,-2.8009588996544403
14,13,-2.7637395145717205,8.27300614653389e-11,-1.5571777950559147,-2.8009588996544403
15,13,-2.7637395145717196,1.1402944585208476e-09,-2.1259263988011123,-2.8009588996544403
16,13,-2.763739514571719,1.0450136840211614e-08,-1.7820208497037686,-2.8009588996544403
17,13,-2.7727520018547325,1.4279722175413893e-08,-1.8225300909158015,-2.8009588996544403
18,13,-2.763739514571723,1.3120750890070603e-11,-1.7598798258669186,-2.8009588996544403
19,13,-2.7637395145717223,3.3748555268404093e-09,-1.341350715030696,-2.8009588996544403
20,13,-2.76373951457172,6.601311430220342e-11,-1.6342692827952205,-2.8009588996544403
21,13,-2.7637395145717223,1.8149350016768971e-09,-2.230186732909364,-2.8009588996544403
22,13,-2.7637395145717223,3.18307763820295e-12,-1.8052985505716403,-2.8009588996544403
23,13,-2.785097204284737,5.757491195893905e-09,-1.4453379538489608,-2.8009588996544403
24,13,-2.7637395145717214,3.4761951298250735e-08,-1.788342312487441,-2.8009588996544403
25,13,-2.7637395145717214,1.1308974939942578e-10,-1.6857468362761505,-2.8009588996544403
26,13,-2.7637395145717223,5.963623309393695e-11,-1.9123961795112971,-2.8009588996544403
27,13,-2.7637395145717223,1.771131406363042e-08,-1.6352248787312038,-2.8009588996544403
28,13,-2.7637395145717223,1.1345751612988065e-09,-1.5941088916899961,-2.8009588996544403
29,13,-2.763739514571722,2.2724990741315876e-09,-1.735677960758888,-2.8009588996544403
30,13,-2.7637395145717214,1.183140841015695e-08,-1.8656340931701334,-2.8009588996544403
31,13,-2.7637395145717205,2.1847775485104715e-08,-1.6191490817151188,-2.8009588996544403
32,13,-2.764021808474211,1.3899149529575497e-11,-1.8347390528318628,-2.8009588996544403
33,13,-2.7637395145717214,7.300803207118187e-10,-1.5990797784143749,-2.8009588996544403
34,13,-2.7710049773643854,2.3667968819408504e-10,-1.8201947007581465,-2.8009588996544403
35,13,-2.763739514571722,2.2218645558742178e-11,-2.278463953509945,-2.8009588996544403
36,13,-2.7880106358517924,8.463648391167137e-10,-1.6349803069757443,-2.8009588996544403
37,13,-2.7637395145717223,3.047752039628542e-10,-1.6847772203177533,-2.8009588996544403
38,13,-2.76373951457172,3.2999953331159297e-09,-2.112073360701916,-2.8009588996544403
39,13,-2.7637395145717214,8.034839076543165e-10,-1.7250147457497396,-2.8009588996544403
40,13,-2.7639935226908334,1.580339070861974e-08,-1.6588350040138327,-2.8009588996544403
41,13,-2.7637395145717223,2.6759225698849744e-09,-2.043681063269746,-2.8009588996544403
42,13,-2.763739514571722,3.7180244760455014e-10,-1.715712216983337,-2.8009588996544403
43,13,-2.7637395145717227,2.539893639403391e-10,-1.8430032771698934,-2.8009588996544403
44,13,-2.763739514571721,1.4583673737255282e-08,-1.547284324351567,-2.8009588996544403
45,13,-2.757124444437361,1.103856618491755e-08,-1.9433586584178795,-2.8009588996544403
46,13,-2.7816909925988638,4.9343784287455664e-09,-1.7839682102822545,-2.8009588996544403
47,13,-2.772752001854733,5.850874279756935e-10,-1.701812280871245,-2.8009588996544403
48,13,-2.78778230643982,5.683804959194666e-09,-1.5901777186989963,-2.8009588996544403
49,13,-2.763739514571719,1.7229877179359338e-09,-1.6951019177390987,-2.8009588996544403
50,13,-2.759930457500774,1.0835151940330587e-09,-1.8067993063098993,-2.8009588996544403
51,13,-2.7637395145717187,5.065710752142339e-09,-1.6662755885865443,-2.8009588996544403
52,13,-2.7850972042847357,2.3963352578343307e-09,-2.0484093507848367,-2.8009588996544403
53,13,-2.7637395145717196,2.3226062952633057e-08,-1.5302556797583329,-2.8009588996544403
54,13,-2.75883614400094,1.2595977303511427e-10,-1.4042567220714202,-2.8009588996544403
55,13,-2.7571244444373564,4.652262322793565e-09,-1.7385864294970963,-2.8009588996544403
56,13,-2.7637395145717214,1.0064024852134887e-08,-1.6329248235816742,-2.8009588996544403
57,13,-2.7637395145717214,2.1241984612332643e-12,-1.9881205587742634,-2.8009588996544403
58,13,-2.7639935226908334,5.566846950125333e-11,-1.861818711925011,-2.8009588996544403
59,13,-2.7453269531196156,3.5100632193069947e-09,-1.5814013808470684,-2.8009588996544403
60,13,-2.781690992598864,1.4910240221550348e-09,-1.6167175652604178,-2.8009588996544403
61,13,-2.7639935226908308,2.414965167231252e-09,-1.6895429380745877,-2.8009588996544403
62,13,-2.785097204284737,6.968979494135065e-09,-1.3600312218038562,-2.8009588996544403
63,13,-2.757124444437359,1.1073162293455604e-11,-1.9095571432997251,-2.8009588996544403
64,13,-2.7853838012012715,6.866928016739055e-10,-1.3867658261540767,-2.8009588996544403
65,13,-2.786339960322271,1.2963262216124227e-09,-1.4955997518898634,-2.8009588996544403
66,13,-2.7499910900140545,1.9176285488606384e-08,-1.4419001953717412,-2.8009588996544403
67,13,-2.7637395145717227,2.641499587550909e-10,-1.8181837961541092,-2.8009588996544403
68,13,-2.775221877672436,1.0119739623457529e-08,-1.7981031499412046,-2.8009588996544403
69,13,-2.786947455634189,1.2489318769926636e-10,-1.6035175636046441,-2.8009588996544403
70,13,-2.7637395145717205,2.0869581145603243e-10,-2.00087760861211,-2.8009588996544403
71,13,-2.7637395145717205,1.8880371710426956e-10,-2.00492179437295,-2.8009588996544403
72,13,-2.7859891580651617,3.0600595344303935e-08,-1.6657057363969865,-2.8009588996544403
73,13,-2.7637395145717205,2.715404050716985e-11,-1.8330274943600608,-2.8009588996544403
74,13,-2.763725993895558,2.031593679741748e-09,-1.284447861479159,-2.8009588996544403
75,13,-2.7721438861177212,1.1710050611636906e-08,-1.762830368157415,-2.8009588996544403
76,13,-2.7752218776724358,1.094880258334711e-09,-1.7069855947089265,-2.8009588996544403
77,13,-2.7637395145717205,1.1036343416403929e-08,-1.7523567341953503,-2.8009588996544403
78,13,-2.763739514571722,1.6538141571684131e-09,-2.038843247520195,-2.8009588996544403
79,13,-2.7637395145717223,3.9040575396438307e-10,-1.763063434571321,-2.8009588996544403
80,13,-2.763739514571722,6.722655106592637e-10,-1.6153819099067992,-2.8009588996544403
81,13,-2.7637395145717214,1.126792861652186e-10,-1.9244755379013265,-2.8009588996544403
82,13,-2.763739514571723,6.039980813082562e-09,-1.6616994187943368,-2.8009588996544403
83,13,-2.7845878636869577,4.699744259363283e-10,-1.5681437944371797,-2.8009588996544403
84,13,-2.76373951457172,1.0083951223148235e-08,-1.7687696443685128,-2.8009588996544403
85,13,-2.7637395145717205,5.038746531429248e-08,-1.8770723075518247,-2.8009588996544403
86,13,-2.7727520018547342,5.035016405131356e-09,-1.6257239947167355,-2.8009588996544403
87,13,-2.787782306439821,7.789489640195305e-09,-1.8183965463975666,-2.8009588996544403
88,13,-2.763993522690833,7.684313657485712e-10,-1.6860600920739999,-2.8009588996544403
89,13,-2.7913637362164527,1.6498220165328277e-09,-1.6282759225758499,-2.8009588996544403
90,13,-2.757124444437358,1.2280188855036988e-09,-1.5541927756661347,-2.8009588996544403
91,13,-2.785097204284736,8.402488596049597e-11,-1.5739057879776397,-2.8009588996544403
92,13,-2.7788357590707924,7.073583893238037e-09,-1.4282575235234571,-2.8009588996544403
93,13,-2.7727520018547316,1.6996880834362322e-09,-1.5184067744919294,-2.8009588996544403
94,13,-2.7640218084742116,7.602896107741573e-10,-1.839322791824002,-2.8009588996544403
95,13,-2.763739514571722,1.1862470462526394e-08,-1.7041521722759598,-2.8009588996544403
96,13,-2.7637395145717205,3.8358416378326565e-14,-1.6608341799452022,-2.8009588996544403
97,13,-2.7637395145717205,1.0910372385742983e-09,-1.4841588301804112,-2.8009588996544403
98,13,-2.7637395145717214,1.40078257335635e-08,-1.8569485079636965,-2.8009588996544403
99,13,-2.763739514571721,5.7697144170919785e-11,-1.4601022385361555,-2.8009588996544403
100,13,-2.7637395145717214,1.8585794161890045e-08,-1.6369640069961093,-2.8009588996544403
101,13,-2.763739514571724,1.737576447352496e-08,-1.8006857495749284,-2.8009588996544403
102,13,-2.7749577884541656,7.697825719173613e-10,-2.079042570880837,-2.8009588996544403
103,13,-2.7637395145717236,7.901962755665453e-10,-1.7175174507112616,-2.8009588996544403
104,13,-2.7637395145717245,8.688304674304197e-10,-1.6762456628963376,-2.8009588996544403
105,13,-2.7637395145717214,4.5139992788776304e-11,-1.9232290867880204,-2.8009588996544403
106,13,-2.76373951457172,6.20199792689309e-08,-2.279500809797984,-2.8009588996544403
107,13,-2.787782306439822,9.68016294031142e-09,-1.6453561092574236,-2.8009588996544403
108,13,-2.7637395145717214,1.592865190061136e-09,-1.633230102203954,-2.8009588996544403
109,13,-2.7637395145717196,1.3875237744274306e-08,-1.9311103820575222,-2.8009588996544403
110,13,-2.763739514571722,2.5953020930170308e-11,-1.581511392981464,-2.8009588996544403
111,13,-2.7593412572106435,4.050379897100534e-09,-1.575565792650463,-2.8009588996544403
112,13,-2.763739514571722,1.1597850448839643e-08,-1.623175827943411,-2.8009588996544403
113,13,-2.7637395145717196,3.0097272407023684e-09,-2.089501431613126,-2.8009588996544403
114,13,-2.7637395145717214,6.623885523045635e-10,-1.7022561180794116,-2.8009588996544403
115,13,-2.763739514571722,1.529272517715406e-08,-1.6894255827633995,-2.8009588996544403
116,13,-2.781690992598863,4.041980788240811e-10,-1.5268532222516618,-2.8009588996544403
117,13,-2.7637395145717205,1.9577336142493494e-09,-1.773391731428579,-2.8009588996544403
118,13,-2.7788357590707937,3.079693592379174e-08,-1.797837410060779,-2.8009588996544403
119,13,-2.7637395145717214,7.540099019375718e-09,-2.2366336656196903,-2.8009588996544403
120,13,-2.7637395145717227,6.0347535359246045e-09,-1.666404259667644,-2.8009588996544403
121,13,-2.7712878257227853,4.4020925732624745e-09,-1.6932388991565028,-2.8009588996544403
122,13,-2.7727520018547334,4.340716008000083e-09,-1.6559501165997994,-2.8009588996544403
123,13,-2.7670929808392524,1.3333493953320479e-08,-1.8066836080014712,-2.8009588996544403
124,13,-2.763739514571722,1.6458680610386006e-08,-1.6100202362195508,-2.8009588996544403
125,13,-2.7637395145717187,2.9414609507616794e-08,-1.7139399949782026,-2.8009588996544403
126,13,-2.787782306439823,5.071725997903335e-10,-1.7777289014062125,-2.8009588996544403
0,14,-2.7919553339966603,3.4396805165421606e-10,-2.7913637362164527,-2.8009588996544403
1,14,-2.79310398473706,9.470867485298303e-12,-2.793103984737057,-2.8009588996544403
2,14,-2.7862682498700138,1.9455793120356042e-08,-1.8252984714080789,-2.8009588996544403
3,14,-2.7949084342239123,5.100857533804421e-10,-1.9010819141001973,-2.8009588996544403
4,14,-2.7949084342239137,2.453135328838383e-09,-1.6881763699074173,-2.8009588996544403
5,14,-2.7403721840539697,1.6844569211181984e-09,-1.5778460203387152,-2.8009588996544403
6,14,-2.796416223797642,2.1968194310991895e-09,-1.645880494190397,-2.8009588996544403
7,14,-2.796416223797642,7.635265492436529e-09,-1.5146953890880037,-2.8009588996544403
8,14,-2.7892027214403954,1.1561962141064804e-10,-1.7292340529991401,-2.8009588996544403
9,14,-2.792658139596733,4.3659261872934845e-10,-1.6862967176516908,-2.8009588996544403
10,14,-2.7885698819232774,4.9735662533592916e-09,-1.615517284589497,-2.8009588996544403
11,14,-2.7876282412752853,2.861661023990819e-10,-1.658221017209215,-2.8009588996544403
12,14,-2.777025455401985,1.0346933995172757e-09,-2.0254762043524104,-2.8009588996544403
13,14,-2.7685226051546117,7.120019743026671e-10,-1.6964082703089496,-2.8009588996544403
14,14,-2.777025455401987,4.324956498082386e-11,-2.3023997475335727,-2.8009588996544403
15,14,-2.7756477773917556,9.276849538724586e-12,-1.4936221567719103,-2.8009588996544403
16,14,-2.7876282412752835,8.078651415572657e-12,-1.5029199104991904,-2.8009588996544403
17,14,-2.785296064104222,5.244381438144099e-13,-1.7350495846308753,-2.8009588996544403
18,14,-2.7876282412752835,1.6078848064976093e-09,-1.9666570542808508,-2.8009588996544403
19,14,-2.79265813959673,7.025325526344215e-09,-1.664640435530274,-2.8009588996544403
20,14,-2.7770254554019878,4.941297904639239e-09,-1.874658952328939,-2.8009588996544403
21,14,-2.7949084342239123,8.031491124641343e-09,-1.7239286953530697,-2.8009588996544403
22,14,-2.7949084342239106,4.866012785044332e-10,-1.9981776409760277,-2.8009588996544403
23,14,-2.7731686194208507,8.379073411421197e-12,-2.032562496433365,-2.8009588996544403
24,14,-2.7723313617051413,4.886607814728421e-09,-1.4580010035412097,-2.8009588996544403
25,14,-2.787628241275284,3.036974880907296e-08,-1.5589002380549895,-2.8009588996544403
26,14,-2.7906399477504564,1.7880073595513854e-08,-1.6301979968209928,-2.8009588996544403
27,14,-2.777025455401984,1.2692754168052577e-09,-1.8406148832458333,-2.8009588996544403
28,14,-2.796759528089029,1.9586820700095284e-08,-2.0520187855093464,-2.8009588996544403
29,14,-2.794908434223912,1.2743408561049187e-09,-2.050307359439396,-2.8009588996544403
30,14,-2.7949084342239123,2.6482530614767916e-08,-1.62175512519542,-2.8009588996544403
31,14,-2.787110271716461,3.997419276724736e-10,-1.6086477654814852,-2.8009588996544403
32,14,-2.7986537360205928,1.122626813158e-09,-1.4799433436949134,-2.8009588996544403
33,14,-2.7896664446841566,3.263746441059293e-09,-1.5920330978492485,-2.8009588996544403
34,14,-2.796759528089029,4.1179843642301506e-08,-1.594234305608298,-2.8009588996544403
35,14,-2.7770254554019846,3.300074142918663e-08,-2.077148225572351,-2.8009588996544403
36,14,-2.7963871912797655,9.638235273018188e-10,-1.6051651210071944,-2.8009588996544403
37,14,-2.7949084342239128,4.00935533140387e-09,-1.8289738706260155,-2.8009588996544403
38,14,-2.7949084342239123,5.1410294850605025e-09,-1.661940878042262,-2.8009588996544403
39,14,-2.796325199886963,1.0199045805856624e-09,-1.7578728902422283,-2.8009588996544403
40,14,-2.796416223797644,3.5438105208681838e-09,-1.6205675481035342,-2.8009588996544403
41,14,-2.794908434223912,3.8570213401011226e-09,-1.5458456501341455,-2.8009588996544403
42,14,-2.79490843422391,1.2817861466544877e-08,-1.7703764388605099,-2.8009588996544403
43,14,-2.7852960641042217,4.9675915178348196e-11,-1.8510592378429882,-2.8009588996544403
44,14,-2.7949084342239123,4.596418577555454e-09,-1.7254855848437343,-2.8009588996544403
45,14,-2.7559838621374277,1.388371117901624e-09,-1.5952687158157557,-2.8009588996544403
46,14,-2.7731686194208525,1.5173264650617896e-08,-1.525065673043221,-2.8009588996544403
47,14,-2.7964162237976384,7.76205841770244e-08,-1.6894375815197842,-2.8009588996544403
48,14,-2.796759528089029,6.648705855353506e-11,-1.6609267406634602,-2.8009588996544403
49,14,-2.7852960641042204,2.090903030872419e-09,-2.082808322753887,-2.8009588996544403
50,14,-2.796416223797643,1.8027180204491678e-09,-1.79011172461494,-2.8009588996544403
51,14,-2.777025455401989,5.1325679316997224e-09,-1.9311925100110088,-2.8009588996544403
52,14,-2.7864800372296927,6.485923371552371e-09,-1.806747498126681,-2.8009588996544403
53,14,-2.7731686194208507,1.522235910209007e-08,-1.8834016114037855,-2.8009588996544403
54,14,-2.7949084342239123,1.9347133749436826e-08,-1.7760759295918174,-2.8009588996544403
55,14,-2.794840999079796,1.0193665585831272e-08,-1.6507186001302772,-2.8009588996544403
56,14,-2.7807817081715434,1.2257879419575624e-08,-1.574176685766237,-2.8009588996544403
57,14,-2.780705552583744,2.710393024035155e-08,-1.8187432913631791,-2.8009588996544403
58,14,-2.7949084342239097,3.12409389890133e-10,-1.7643502598827692,-2.8009588996544403
59,14,-2.796416223797642,4.4585243695279795e-08,-1.6146799498668996,-2.8009588996544403
60,14,-2.773168619420853,7.022157868884384e-11,-1.5669427504691096,-2.8009588996544403
61,14,-2.794908434223912,1.0730205177817497e-09,-1.624014218661715,-2.8009588996544403
62,14,-2.7852960641042226,2.5591577556509813e-09,-1.9994246304606529,-2.8009588996544403
63,14,-2.794908434223912,6.797123845508484e-09,-1.6486854783021232,-2.8009588996544403
64,14,-2.7731686194208516,1.3163072208629965e-09,-1.9121636241924715,-2.8009588996544403
65,14,-2.7685226051546117,2.199087871044213e-09,-1.6267577933881165,-2.8009588996544403
66,14,-2.794840999079795,8.4007059010743e-09,-1.6529084755530663,-2.8009588996544403
67,14,-2.7967595280890283,7.414252976040593e-10,-1.6928163887276404,-2.8009588996544403
68,14,-2.794908434223912,1.7084317786036435e-08,-2.1728834120405778,-2.8009588996544403
69,14,-2.787110271716461,3.223068841472711e-08,-1.745979987091042,-2.8009588996544403
70,14,-2.7971021673166017,1.2177921294624963e-08,-1.5913002909950162,-2.8009588996544403
71,14,-2.7949084342239106,8.354419112574356e-09,-1.9057665341612036,-2.8009588996544403
72,14,-2.796416223797642,4.826936933211469e-10,-1.9926487108461106,-2.8009588996544403
73,14,-2.7807817081715442,1.803405925449481e-08,-1.7602850309208895,-2.8009588996544403
74,14,-2.7940623385321617,5.411730059000803e-08,-1.636457036795377,-2.8009588996544403
75,14,-2.7964162237976415,1.587758557227602e-08,-1.8493835556646367,-2.8009588996544403
76,14,-2.7949084342239114,2.8629586381260996e-09,-1.633688162452033,-2.8009588996544403
77,14,-2.7731686194208525,1.4686886085581872e-09,-1.7082608537502424,-2.8009588996544403
78,14,-2.796416223797642,1.8633619252598068e-10,-1.9089784383191155,-2.8009588996544403
79,14,-2.7731686194208525,3.357888418485573e-09,-1.5500714737653079,-2.8009588996544403
80,14,-2.7862682498700124,1.8289054611707588e-10,-1.9512487075127338,-2.8009588996544403
81,14,-2.7876282412752817,1.441263800914534e-09,-1.5907656343648258,-2.8009588996544403
82,14,-2.7731686194208507,3.68363482553575e-10,-2.074334435740026,-2.8009588996544403
83,14,-2.7769129460353086,2.929681190475974e-09,-1.7397166640719168,-2.8009588996544403
84,14,-2.7770254554019855,1.7855292118014283e-09,-1.8055187807344004,-2.8009588996544403
85,14,-2.794908434223912,1.2076573273798622e-09,-1.8827943797647493,-2.8009588996544403
86,14,-2.7896664446841557,2.834475501499586e-09,-1.414716095741092,-2.8009588996544403
87,14,-2.7731686194208502,8.2738249426713e-10,-1.76815275626827,-2.8009588996544403
88,14,-2.773168619420852,1.7871491767986748e-10,-1.9568228183010343,-2.8009588996544403
89,14,-2.786268249870014,1.4340017925010607e-09,-1.5297493274382683,-2.8009588996544403
90,14,-2.7949084342239114,1.4639650331245293e-10,-1.8212730698145676,-2.8009588996544403
91,14,-2.7967595280890296,4.4749951235612703e-10,-1.2551680536211134,-2.8009588996544403
92,14,-2.797219370459805,9.792838801551907e-10,-1.5757978249872613,-2.8009588996544403
93,14,-2.79195533399666,1.2976963433519578e-08,-1.5206960328373647,-2.8009588996544403
94,14,-2.7807817081715434,2.7184560303904336e-10,-1.8071370383918626,-2.8009588996544403
95,14,-2.7949084342239106,2.671866426487781e-09,-1.7212073677437743,-2.8009588996544403
96,14,-2.7986537360205936,1.3004322593464276e-08,-1.8498859492631143,-2.8009588996544403
97,14,-2.782024005869674,3.345818565999525e-10,-1.5185202127943755,-2.8009588996544403
98,14,-2.792658139596729,5.069525981707413e-09,-1.8000340313595111,-2.8009588996544403
99,14,-2.793251188062133,1.5290981074166004e-10,-1.471275137440446,-2.8009588996544403
100,14,-2.7876282412752835,8.826330379658691e-09,-1.7283175082777156,-2.8009588996544403
101,14,-2.794908434223914,1.0330171904563875e-09,-1.593999894768792,-2.8009588996544403
102,14,-2.787110271716462,1.2029917698245196e-10,-1.7274121537234797,-2.8009588996544403
103,14,-2.796759528089031,5.527713473584167e-09,-1.5944210203914735,-2.8009588996544403
104,14,-2.7770254554019886,2.1858188120701126e-10,-1.899812737565959,-2.8009588996544403
105,14,-2.787628241275282,2.989577601940292e-09,-1.7415253754517142,-2.8009588996544403
106,14,-2.7949084342239123,4.427422794296346e-10,-1.7103930779567031,-2.8009588996544403
107,14,-2.7967595280890287,2.130771423214351e-09,-1.5927934722583819,-2.8009588996544403
108,14,-2.780781708171544,6.271706043610689e-11,-1.9540328623160503,-2.8009588996544403
109,14,-2.782746808784218,1.6529304930910767e-09,-1.5337588747885547,-2.8009588996544403
